# SCM-normalized mRNA and protein measurements 
#
# Generated Thu Nov 27 20:26:30 2014 
#
# Citation:
#   "Accounting for experimental noise reveals that transcript levels,
#   amplified by post-transcriptional regulation, largely determine steady-state protein levels in yeast,"
#   Gábor Csárdi, Alexander Franks, David S. Choi, Eduardo M. Airoldi, and D. Allan Drummond, PLoS Genetics, 2015
#
# orf = Systematic yeast ORF (open reading frame) identifier
# gene = Common gene name
# mrna.causton.acid.a = Causton et al. 2001 (acid treatment, 0 min, replicate a)
# mrna.causton.acid.b = Causton et al. 2001 (acid treatment, 0 min, replicate b)
# mrna.causton.nacl = Causton et al. 2001 (NaCl treatment, 0 min)
# mrna.causton.peroxide.a = Causton et al. 2001 (peroxide treatment, 0 min, replicate a)
# mrna.causton.peroxide.b = Causton et al. 2001 (peroxide treatment, 0 min, replicate b)
# mrna.dudley.3a = Dudley et al. 2002 (+glucose oligo slide 3a)
# mrna.dudley.3b = Dudley et al. 2002 (+glucose oligo slide 3b)
# mrna.dudley.3c = Dudley et al. 2002 (+glucose oligo slide 3c)
# mrna.dudley.3d = Dudley et al. 2002 (+glucose oligo slide 3d)
# mrna.garcia = Garcia-Martinez et al. 2004 (custom microarray)
# mrna.holstege = Holstege et al. 1998 (Affymetrix GeneChip YE6100 array)
# mrna.ingolia.1 = Ingolia et al. 2009 RNA-Seq (mRNA, rich medium, 1)
# mrna.ingolia.2 = Ingolia et al. 2009 RNA-Seq (mRNA, rich medium, 2)
# mrna.ingolia.ca = Ingolia 2010 (RNA-Seq, circular amplification)
# mrna.ingolia.ca.late = Ingolia 2010 (RNA-Seq, circular amplification, late)
# mrna.ingolia.rq = Ingolia 2010 (RNA-Seq, requantified)
# mrna.ingolia.rq.late = Ingolia 2010 RNA-Seq, requantified, late)
# mrna.lipson.rs07 = Lipson et al. 2009 (single-molecule sequencing [smsDGE] ch7)
# mrna.lipson.rs08 = Lipson et al. 2009 (single-molecule sequencing [smsDGE] ch8)
# mrna.lipson.rs09 = Lipson et al. 2009 (single-molecule sequencing [smsDGE] ch9)
# mrna.lipson.rs10 = Lipson et al. 2009 (single-molecule sequencing [smsDGE] ch10)
# mrna.lipson.rs11 = Lipson et al. 2009 (single-molecule sequencing [smsDGE] ch11)
# mrna.lipson.rs12 = Lipson et al. 2009 (single-molecule sequencing [smsDGE] ch12)
# mrna.lipson.ma = Lipson et al. 2009 (Affymetrix Yeast Genome 2.0 array)
# mrna.mackay = MacKay et al. 2004 (custom microarray)
# mrna.miura.1 = Miura et al. 2008 (competitive PCR, replicate 1)
# mrna.miura.2 = Miura et al. 2008 (competitive PCR, replicate 2)
# mrna.miura.3 = Miura et al. 2008 (competitive PCR, replicate 3)
# mrna.miura.4 = Miura et al. 2008 (competitive PCR, replicate 4)
# mrna.nagalakshmi = Nagalakshmi et al. 2008 RNA-Seq
# mrna.pelechano = Pelechano & Ortin, 2010 (custom microarray)
# mrna.roth.a = Roth 1998 (a cells, Affymetrix yeast antisense A-D array)
# mrna.roth.alpha = Roth 1998 (alpha cells, Affymetrix yeast antisense A-D array)
# mrna.velc = Velculescu 1997 (SAGE)
# mrna.yassour.ypd0.1 = Yassour et al. 2009 RNA-Seq (YPD, 0 minutes, 1)
# mrna.yassour.ypd0.2 = Yassour et al. 2009 RNA-Seq (YPD, 0 minutes, 2)
# mrna.yassour.ypd15.1 = Yassour et al. 2009 RNA-Seq (YPD, 15 minutes, 1)
# mrna.yassour.ypd15.2 = Yassour et al. 2009 RNA-Seq (YPD, 15 minutes, 2)
# prot.gygi = Gygi et al. 1999 (2D gel scintillation counting)
# prot.futcher = Futcher et al. 1999 (2D gel scintillation counting)
# prot.washburn = Washburn et al. 2001 (LC MS/MS, reported by Greenbaum et al. Genome Biology 2003, Volume 4, Issue 9, Article 117, Supplementary Table 4)
# prot.peng = Peng et al. 2003 (LC MS/MS, reported by Greenbaum et al. Genome Biology 2003, Volume 4, Issue 9, Article 117, Supplementary Table 4)
# prot.ghaem = Ghaemmaghami et al. 2003 (anti-TAP-tag western)
# prot.newman = Newman et al. 2006 (GFP signal quantified by flow cytometry)
# prot.lu = Lu et al. 2007 (APEX protein-level estimates)
# prot.degodoy = de Godoy et al. 2008a (LC MS/MS MaxQuant intensity values)
# prot.thakur.1 = Thakur et al. 2011 (LC MS/MS MaxQuant intensity values, replicate 1)
# prot.thakur.2 = Thakur et al. 2011 (LC MS/MS MaxQuant intensity values, replicate 2)
# prot.thakur.3 = Thakur et al. 2011 (LC MS/MS MaxQuant intensity values, replicate 3)
# prot.lee.1 = Lee et al. 2011 (TMT intensity values, replicate 1)
# prot.lee.2 = Lee et al. 2011 (TMT intensity values, replicate 2)
# prot.lee.3 = Lee et al. 2011 (TMT intensity values, replicate 3)
# prot.nagaraj.1 = Nagaraj et al. 2012 (LC MS/MS MaxQuant intensity values, replicate 1)
# prot.nagaraj.2 = Nagaraj et al. 2012 (LC MS/MS MaxQuant intensity values, replicate 2)
# prot.nagaraj.3 = Nagaraj et al. 2012 (LC MS/MS MaxQuant intensity values, replicate 3)
# prot.nagaraj.4 = Nagaraj et al. 2012 (LC MS/MS MaxQuant intensity values, replicate 4)
# prot.nagaraj.5 = Nagaraj et al. 2012 (LC MS/MS MaxQuant intensity values, replicate 5)
# prot.nagaraj.6 = Nagaraj et al. 2012 (LC MS/MS MaxQuant intensity values, replicate 6)
orf	gene	mrna.causton.acid.a	mrna.causton.acid.b	mrna.causton.nacl	mrna.causton.peroxide.a	mrna.causton.peroxide.b	mrna.dudley.3a	mrna.dudley.3b	mrna.dudley.3c	mrna.dudley.3d	mrna.garcia	mrna.holstege	mrna.ingolia.1	mrna.ingolia.2	mrna.ingolia.ca	mrna.ingolia.ca.late	mrna.ingolia.rq	mrna.ingolia.rq.late	mrna.lipson.rs07	mrna.lipson.rs08	mrna.lipson.rs09	mrna.lipson.rs10	mrna.lipson.rs11	mrna.lipson.rs12	mrna.lipson.ma	mrna.mackay	mrna.miura.1	mrna.miura.2	mrna.miura.3	mrna.miura.4	mrna.nagalakshmi	mrna.pelechano	mrna.roth.a	mrna.roth.alpha	mrna.velc	mrna.yassour.ypd0.1	mrna.yassour.ypd0.2	mrna.yassour.ypd15.1	mrna.yassour.ypd15.2	prot.gygi	prot.futcher	prot.washburn	prot.peng	prot.ghaem	prot.newman	prot.lu	prot.degodoy	prot.thakur.1	prot.thakur.2	prot.thakur.3	prot.lee.1	prot.lee.2	prot.lee.3	prot.nagaraj.1	prot.nagaraj.2	prot.nagaraj.3	prot.nagaraj.4	prot.nagaraj.5	prot.nagaraj.6
YDR361C	BCP1	 0.868311	 0.540401	 0.32496	 0.6272412	 0.554787	 0.506963	 0.905117	 0.392680	 0.597500	 1.209739	 0.8571	 2.074823	 2.0894269	 2.101209	 2.05375	 2.104778	 2.130619	 0.943880	 1.010524	 0.971368	 0.96224	 0.9584694	 1.02807	 0.762988	 1.240324	 1.95217	 2.43316	 2.311487	 2.6263	 0.29124	 1.165375	   NA	     NA	1.889	 0.7355113	-0.046007	 0.254941	-0.067481	   NA	  NA	   NA	  NA	 1.50832	 1.96749	   NA	 1.4931193	    NA	 3.51	 4.26	 4.050237	 1.42638	 3.1088	 4.33426	 4.02556	 4.17028	 3.9552982	 4.09422	 4.29673
YDR362C	TFC6	-0.559974	-0.272411	-0.17872	-1.1114392	-0.438857	-1.246407	-0.593423	-1.359268	 0.259683	-1.204751	-0.5898	-0.080126	-0.1036904	-0.160460	-0.33823	-0.214946	-0.171925	-0.399186	-0.410217	-0.378893	-0.48176	-0.5115489	-0.47528	-0.572356	 0.215999	-0.49711	-0.26112	-0.075656	-0.6613	-0.25035	-1.646778	   NA	-0.1720	0.503	-0.7613068	-0.665959	-0.851212	-1.106791	   NA	  NA	   NA	  NA	 0.10223	      NA	   NA	-0.5995268	    NA	   NA	   NA	       NA	      NA	     NA	-1.19492	      NA	-1.18422	-0.8960904	-0.52150	-1.26033
YDR363W	ESC2	       NA	-1.188701	-1.33974	-0.5513393	       NA	-1.869737	-0.695758	-0.562227	-0.765612	-1.060479	-0.8775	-0.060393	-0.0633604	-0.120311	-0.08931	-0.448515	-0.262884	-0.749289	-0.739240	-0.905914	-0.70656	-0.8604266	-0.80071	-1.322470	-0.347810	 0.58808	 0.57513	 0.607639	 0.6678	-0.77165	-0.417394	   NA	     NA	   NA	-0.4894827	-0.611009	-0.497586	-0.499001	   NA	  NA	   NA	  NA	 0.61837	      NA	   NA	-1.2932308	    NA	   NA	   NA	       NA	      NA	     NA	-0.91682	-1.24178	-0.48268	-0.3041641	 3.29989	 3.68093
YDR363W-A	SEM1	 1.126571	 2.195287	      NA	        NA	       NA	 0.667306	 0.754515	 0.940500	-0.496681	 1.365691	     NA	 2.726671	 2.5339477	 2.551183	 2.45524	 2.989631	 2.886509	 1.819683	 1.864251	 1.820671	 1.82839	 1.8063296	 1.83673	 0.114256	       NA	      NA	      NA	       NA	     NA	 1.69108	 3.499164	   NA	     NA	2.806	 1.9564583	 1.809397	 1.988741	 1.982170	   NA	  NA	   NA	4.73	 1.70596	 2.99005	   NA	 2.0803766	    NA	   NA	 6.21	 5.097538	 3.10799	 3.5823	 0.74025	 1.21793	 0.86414	 0.0544715	 1.13946	      NA
YDR364C	CDC40	-0.770354	-0.590610	 0.37733	-0.1461969	-0.533109	-0.498088	-0.626157	-0.307094	-0.709718	-0.283822	 0.1033	 0.646249	 0.6586990	 0.703776	 0.54271	 0.223486	 0.024761	-0.377876	-0.343928	-0.428286	-0.36655	-0.4614550	-0.36406	-0.104798	 0.257657	 0.60150	 0.46977	 0.446866	 0.2017	-1.00804	-0.215452	   NA	     NA	   NA	-0.4194934	-0.356772	-0.577785	-0.650738	   NA	  NA	   NA	  NA	 0.47302	 0.77751	   NA	 1.1607807	    NA	   NA	   NA	       NA	      NA	     NA	-1.18196	-0.08355	-2.49521	        NA	 0.96063	 0.73223
YDR365C	ESF1	 1.350651	 0.972476	 1.28707	 1.2162518	 1.173223	 0.453790	 0.318712	 0.780871	 0.842213	       NA	 1.0196	 1.721084	 1.7074389	 1.718004	 1.62618	 1.845629	 1.885506	 1.106599	 1.101103	 1.127190	 1.14079	 1.1583524	 1.14262	 0.543480	 1.014925	 1.11233	 0.71971	 0.763203	 0.6678	 2.17279	       NA	   NA	 0.2980	1.196	 1.3542196	 1.520440	 1.217766	 1.068524	   NA	  NA	 3.06	  NA	-0.43715	 2.09803	   NA	 3.3672276	    NA	   NA	   NA	 1.957862	 1.27198	     NA	 3.26318	 3.15988	 3.30104	 3.5298067	 3.26683	 3.14944
YDR365W-A		       NA	       NA	      NA	        NA	       NA	       NA	       NA	       NA	       NA	       NA	     NA	       NA	        NA	       NA	      NA	       NA	       NA	       NA	       NA	       NA	      NA	        NA	      NA	       NA	       NA	      NA	      NA	       NA	     NA	      NA	       NA	   NA	     NA	   NA	        NA	       NA	       NA	       NA	   NA	  NA	   NA	  NA	      NA	      NA	   NA	        NA	    NA	   NA	   NA	       NA	      NA	     NA	      NA	      NA	      NA	        NA	      NA	      NA
YDR365W-B		       NA	       NA	      NA	        NA	       NA	       NA	       NA	       NA	       NA	       NA	     NA	       NA	        NA	       NA	      NA	       NA	       NA	 3.209567	 3.209336	 3.220068	 3.21435	 3.3042045	 3.25395	       NA	       NA	      NA	      NA	       NA	     NA	      NA	       NA	   NA	     NA	   NA	        NA	       NA	       NA	       NA	   NA	  NA	   NA	  NA	      NA	      NA	   NA	        NA	    NA	   NA	   NA	       NA	-0.14992	     NA	      NA	      NA	      NA	        NA	      NA	      NA
YDR366C		       NA	-1.388807	-1.92525	        NA	       NA	 2.297968	 1.531879	 0.994462	 1.193272	 0.058035	     NA	       NA	        NA	-2.280251	-2.37657	-1.127211	-1.230082	 1.843486	 1.872547	 1.879979	 1.75923	 1.7522811	 1.72448	-1.095197	 4.231766	-1.04184	-0.92895	-0.606284	-1.1239	      NA	 1.002244	   NA	     NA	   NA	-1.3250249	-1.456001	-1.367467	-0.968435	   NA	  NA	   NA	  NA	      NA	      NA	   NA	        NA	    NA	   NA	   NA	       NA	      NA	     NA	      NA	      NA	      NA	        NA	      NA	      NA
YDR367W	KEI1	 0.106740	 0.284392	-0.61858	 0.0674765	 0.305010	-1.214623	 0.206465	 0.442336	 0.293153	-0.415424	 0.7319	 0.775942	 0.7246112	 0.708852	 0.73844	 0.313188	 0.356087	 0.236984	 0.271967	 0.260103	 0.30580	 0.3234426	 0.32028	 0.264652	 1.264320	      NA	      NA	       NA	     NA	 1.28112	       NA	1.880	 1.6525	0.503	 0.3491001	 0.343699	 0.607905	 0.330199	   NA	  NA	   NA	  NA	 1.21467	 1.59254	   NA	-1.0322218	    NA	   NA	   NA	       NA	      NA	     NA	 2.21448	 2.30641	 2.95770	 2.8988853	 2.46151	 2.09170
YDR368W	YPR1	 1.028373	 1.311205	 0.58152	 0.7702229	 0.789938	 0.496673	 0.710037	 0.865525	 0.620317	       NA	 1.2820	 1.187191	 1.2983487	 1.297003	 1.22224	 1.044749	 1.123373	 0.864506	 0.859754	 0.913521	 0.89708	 0.8883511	 0.89951	 0.835688	 1.192898	 2.03975	 2.66149	 2.611258	 2.8683	 0.47356	 1.616572	2.864	 2.5752	1.196	 1.3804695	 1.523479	 1.438357	 1.619481	   NA	  NA	   NA	4.87	 2.63402	 2.04992	 7.58	 5.3534817	 5.110	 6.04	 6.49	 5.574968	 5.26819	 4.8282	 4.87329	 4.85704	 4.58498	 4.9212849	 4.84549	 4.83008
YDR369C	XRS2	       NA	       NA	-1.35117	        NA	       NA	-1.677728	-1.453526	 0.083749	 0.577312	-1.127773	-1.9761	-0.900786	-1.1581232	-1.149294	-0.64039	-0.588095	 0.059849	-1.001228	-1.045860	-0.931755	-0.92250	-0.9518608	-0.92075	-0.865481	 0.302778	      NA	-1.03431	-1.117110	     NA	-0.45799	-1.377999	   NA	     NA	   NA	-1.3934235	-1.502521	-1.481261	-1.393715	   NA	  NA	   NA	  NA	-1.04278	      NA	   NA	-1.6526300	    NA	   NA	   NA	       NA	      NA	     NA	-2.17639	      NA	-1.56891	        NA	-1.52427	-2.03623
YDR370C	DXO1	 0.306561	-0.429957	 1.03305	 0.2105426	-0.110988	-0.520089	-0.830274	-0.558660	-0.351089	       NA	-0.0302	 1.034606	 0.8790575	 0.895252	 0.66944	 0.641937	 0.643809	-0.105369	-0.050432	-0.046301	-0.01135	-0.0103586	 0.04530	 0.454235	-0.309344	 0.20599	 0.41912	 0.435170	 0.8469	 0.57437	 0.336974	   NA	     NA	   NA	-0.1804765	-0.259056	-0.213842	-0.429009	   NA	  NA	   NA	  NA	 0.02366	      NA	   NA	        NA	    NA	   NA	   NA	       NA	      NA	     NA	-2.86575	      NA	-2.28193	-1.8481353	      NA	      NA
YDR371W	CTS2	-1.324375	-1.143955	      NA	        NA	       NA	-1.473920	-0.837151	-0.234420	-0.011166	-0.473235	-0.8775	 0.392210	 0.3418252	 0.299010	 0.29904	 0.544117	 0.521154	-0.128572	-0.056975	-0.127244	-0.13637	-0.1015280	-0.11894	-0.990936	-0.329595	 0.26369	-0.45895	-0.423962	-0.6990	 0.97526	-0.798075	   NA	     NA	1.602	-0.4129762	-0.219068	-0.105609	-0.226177	   NA	  NA	   NA	  NA	 1.09926	      NA	   NA	-1.9238402	    NA	   NA	   NA	       NA	      NA	     NA	 0.85801	 0.20830	 0.79716	 0.5439354	 0.98523	 0.41740
YDR372C	VPS74	 0.396753	 0.284392	-0.50387	 0.2752788	 0.101168	 0.047363	 0.519337	 0.653482	 0.502366	 1.544654	 0.5888	 2.027908	 1.9478513	 1.936003	 1.82213	 1.859116	 1.845827	 0.517720	 0.501703	 0.527712	 0.49286	 0.4384150	 0.50432	 0.893731	 1.930713	 1.51779	 1.62439	 1.576015	 1.5997	 1.69556	 1.388054	   NA	     NA	0.503	 1.4651987	 1.490800	 1.477399	 1.506347	   NA	  NA	 4.35	  NA	 0.60179	 1.55283	   NA	 2.5211077	    NA	   NA	   NA	 3.690031	      NA	     NA	 3.11930	 3.15100	 3.20161	 3.3324698	 3.22951	 2.83451
YDR373W	FRQ1	 1.003358	 0.305154	 0.72971	 0.6161583	 0.305010	 0.543043	-0.106195	-0.614462	 0.023658	-0.718891	 1.1149	 2.100978	 1.9411186	 1.912001	 1.78641	 1.885239	 1.780138	 0.934194	 0.906751	 0.946871	 0.89291	 0.8917238	 0.88116	 0.366480	-0.078681	      NA	      NA	       NA	     NA	 1.15911	-0.586408	   NA	-0.1720	   NA	 0.9985511	 0.926741	 1.061602	 1.189149	   NA	  NA	   NA	  NA	 1.95253	 1.05822	   NA	 0.5475527	    NA	   NA	   NA	       NA	      NA	     NA	 2.94529	 2.53654	 2.50952	 2.8016391	 2.85054	 2.52659
YDR374C		       NA	       NA	      NA	        NA	       NA	-3.138894	-2.621538	-1.840056	 0.333204	-2.940395	     NA	-2.754390	-3.0336192	-2.884744	-2.37545	       NA	       NA	-2.175678	-2.570740	-2.252203	-2.15244	-2.1452515	-2.19154	-3.354764	-2.215942	      NA	      NA	       NA	     NA	-1.63665	 1.655249	   NA	     NA	   NA	-4.2799828	-4.305466	-4.216932	-4.105714	   NA	  NA	   NA	  NA	      NA	      NA	   NA	        NA	    NA	   NA	   NA	       NA	      NA	     NA	      NA	      NA	      NA	        NA	      NA	      NA
YDR374W-A	WIP1	       NA	       NA	      NA	        NA	       NA	       NA	       NA	       NA	       NA	       NA	     NA	 1.158764	 0.8963364	 0.936730	 0.84083	 1.271467	 1.168315	 0.490287	 0.497941	 0.461063	 0.40845	 0.3670542	 0.40236	       NA	       NA	      NA	      NA	       NA	     NA	 0.32696	       NA	   NA	     NA	   NA	 0.3714085	 0.525511	 0.528278	 0.725262	   NA	  NA	   NA	  NA	      NA	      NA	   NA	        NA	    NA	   NA	   NA	       NA	      NA	     NA	      NA	      NA	      NA	        NA	      NA	      NA
YDR375C	BCS1	       NA	-1.284690	 0.33353	        NA	       NA	-0.060564	-0.514008	 0.207635	-0.557291	 0.083611	-0.8775	 0.207209	 0.0305920	 0.041866	 0.00761	-0.149165	-0.088554	-0.310893	-0.252069	-0.289625	-0.30385	-0.2402678	-0.28267	 0.014345	 0.114042	 0.24483	 0.28001	 0.282978	 0.1537	 0.04511	-0.372479	   NA	-0.3952	   NA	 0.0006076	-0.001895	 0.100190	 0.224779	   NA	  NA	   NA	  NA	 0.67006	      NA	   NA	 0.5009213	    NA	   NA	   NA	       NA	      NA	     NA	 1.22428	 0.73398	 1.28446	 1.6917264	 1.29943	 1.18383
YDR376W	ARH1	       NA	       NA	 0.05786	        NA	       NA	 0.194166	-1.140507	-0.646665	-0.265401	 0.304340	-0.0302	 0.368134	 0.5495753	 0.566217	 0.49663	 0.255850	 0.381402	-0.051785	-0.115550	-0.061535	-0.05561	-0.0702055	-0.04401	-0.383001	 0.769820	 0.77825	 0.69044	 0.636910	 0.7342	-0.42025	 0.986019	   NA	 0.1644	1.889	-0.1814613	-0.098935	-0.166140	-0.099378	   NA	  NA	   NA	  NA	 0.45445	      NA	   NA	 1.6970429	    NA	   NA	   NA	       NA	      NA	     NA	 1.90412	 1.42169	 1.98890	 1.7406230	 1.99422	 1.70051
YDR377W	ATP17	 0.231354	 0.668920	 0.16938	 0.2908286	 0.520919	 0.813587	 0.122982	-0.727743	 0.193035	 0.736053	 1.6074	 2.260231	 2.1415299	 2.115659	 2.01973	 2.162790	 2.059654	 1.491142	 1.458946	 1.468992	 1.47120	 1.5047230	 1.46829	 0.551982	 0.786907	      NA	      NA	       NA	     NA	 1.30119	 1.130375	2.225	 1.7150	2.449	 1.7044939	 1.807296	 1.912416	 2.325205	   NA	  NA	 6.28	  NA	 2.66540	 1.46135	   NA	 2.5697469	    NA	   NA	   NA	 2.990467	 5.00448	 5.1052	 5.12587	 4.46985	 4.98364	 4.9535747	 3.58887	 3.89755
YDR378C	LSM6	 0.974127	 1.482169	 1.15083	 1.0791722	 0.991007	 0.972279	 0.314693	 0.208883	 0.188716	 0.928239	 1.3912	 2.603811	 2.6612210	 2.638621	 2.54268	 2.923500	 2.820384	 1.401254	 1.431173	 1.442055	 1.35306	 1.3586714	 1.38489	-0.300267	-0.540479	      NA	      NA	       NA	     NA	 1.89338	 0.655321	0.918	 0.9266	0.503	 1.8248614	 1.555346	 1.891838	 1.734794	   NA	  NA	   NA	4.77	      NA	      NA	 6.23	 1.5610853	    NA	 4.68	   NA	 5.560581	 4.25519	 5.4593	-0.14036	-0.76654	 0.60762	 0.2989022	 0.91096	 1.22812
YDR379C-A		       NA	       NA	      NA	        NA	       NA	       NA	       NA	       NA	       NA	-0.876633	     NA	 0.663819	 0.8478820	 0.784356	 0.68836	-0.262742	-0.365934	 0.677653	 0.668468	 0.640345	 0.60801	 0.6511737	 0.57650	 0.311493	       NA	      NA	      NA	       NA	     NA	      NA	 0.210400	   NA	     NA	   NA	-0.3696050	 0.335803	 0.442666	 0.458586	   NA	  NA	   NA	  NA	-0.16522	      NA	   NA	-0.8802482	    NA	   NA	   NA	       NA	 1.50895	     NA	      NA	      NA	      NA	        NA	      NA	      NA
YDR379W	RGA2	       NA	       NA	-1.28447	-1.2454550	-1.241882	-1.085198	 0.118738	-0.150478	 0.628847	       NA	-0.8775	-0.611452	-0.7661121	-0.740228	-0.55596	-0.537513	-0.534770	-0.062714	-0.076865	-0.124905	-0.03008	-0.0145166	-0.02717	 0.330160	-3.268035	-0.11868	-1.28562	-1.234893	-1.1846	      NA	       NA	   NA	     NA	1.196	-0.2878749	-0.142809	-0.338055	-0.168620	   NA	  NA	   NA	  NA	-1.38598	 0.00740	   NA	 1.1472867	    NA	   NA	   NA	       NA	      NA	     NA	-0.29440	 0.14441	-0.04463	 0.2788997	 0.03754	 0.08775
YDR380W	ARO10	 0.416299	 0.114580	 0.86629	 0.5107978	 0.373444	 0.997564	 0.405572	-0.123769	 0.072456	 0.133797	-1.2830	 1.287026	 1.5877020	 1.579503	 1.42416	-0.397440	-0.534770	 1.845444	 1.840583	 1.866994	 1.83100	 1.8550394	 1.86041	 1.706164	 1.742449	 3.83861	 3.97261	 3.863067	 3.5782	-1.23118	-1.466121	   NA	     NA	   NA	 0.3784035	 0.736750	 0.615719	 0.931801	   NA	  NA	   NA	3.46	 1.86543	-0.09796	   NA	 5.6975755	 3.221	 3.21	   NA	 3.854593	 2.53618	 2.0772	 0.35894	 1.05468	 0.20928	-0.1109650	-0.25088	 0.51406
YDR381C-A		       NA	       NA	      NA	        NA	       NA	       NA	       NA	       NA	       NA	-0.852269	     NA	 1.288461	 0.9530094	 0.759470	 0.66347	 0.656626	 0.553439	 0.099256	 0.106201	 0.060139	-0.00313	-0.0614336	-0.06547	-0.543461	       NA	      NA	      NA	       NA	     NA	 0.48860	       NA	   NA	     NA	   NA	 0.5620807	 0.902697	 0.635597	 0.499958	   NA	  NA	   NA	  NA	      NA	      NA	   NA	-0.7951268	    NA	   NA	   NA	       NA	      NA	     NA	 3.45956	 3.14659	 3.03589	 2.8769136	 3.35131	 3.46127
YDR381W	YRA1	 2.126932	 1.704116	 2.01136	 1.9742732	 2.048252	 1.399612	 0.837693	 0.902234	 1.368685	 1.498885	 1.8951	 2.922145	 2.7794204	 2.720261	 2.70773	 2.961294	 2.841712	 1.516378	 1.513645	 1.554024	 1.54473	 1.5330459	 1.53918	 1.518825	 2.311781	 3.10239	 3.29715	 3.181686	 3.1657	 1.65455	 2.119871	2.067	 2.0687	   NA	 2.4299117	 2.279432	 2.576841	 2.632925	   NA	  NA	 6.28	4.49	      NA	 4.59867	   NA	 5.0385613	 7.310	 8.09	 7.63	 6.484806	 6.51274	 6.1682	 5.60929	 5.38494	 5.48985	 5.9174468	 5.63925	 5.36559
YDR382W	RPP2B	 4.555607	 4.692111	 3.77580	 4.5716850	 4.433178	 3.233490	 2.279776	 1.237834	 0.948385	 2.536365	 4.2622	 4.839482	 4.8188255	 4.839774	 4.74383	 4.891255	 4.788130	 3.660939	 3.653176	 3.652144	 3.63488	 3.6291911	 3.62677	 2.305818	 3.917765	      NA	      NA	       NA	     NA	 4.00791	 1.842397	6.370	 5.9627	5.633	 4.2408740	 3.991401	 4.246799	 4.255339	   NA	  NA	 7.20	6.60	 6.38402	 5.08600	11.42	 6.3472655	11.659	11.09	10.99	 8.713591	 6.66010	 7.1123	 6.25429	 6.07364	 5.64649	 6.3754483	 5.34771	 5.03235
YDR383C	NKP1	-0.330055	-1.446331	      NA	-0.8386987	-0.286976	-0.631109	-0.945778	 0.786378	 0.292455	       NA	-0.8775	 0.937482	 0.8724355	 0.856615	 0.72353	 0.201123	 0.126533	-0.219432	-0.223233	-0.108682	-0.17447	-0.1918507	-0.29351	-0.923925	-2.417495	 0.83261	 1.16291	 0.919772	 1.0733	 1.26752	-0.272498	   NA	     NA	1.602	-0.0434967	-0.041565	-0.037570	 0.184870	   NA	  NA	   NA	  NA	      NA	      NA	   NA	 1.5551280	    NA	   NA	   NA	       NA	      NA	     NA	-0.14801	-0.02919	-0.05159	 0.4663026	-0.82525	 1.02176
YDR384C	ATO3	 1.599936	 1.657685	 1.62834	 1.9093990	 1.878261	 0.192151	 0.007151	 0.195215	 1.729191	 0.593664	 1.0196	 0.242262	 0.2858097	 0.327031	 0.36578	 1.186006	 1.135207	 0.764926	 0.739013	 0.735656	 0.75628	 0.7343412	 0.63739	 0.731654	 2.498367	 1.88058	 2.92650	 2.887189	 3.1059	 0.30926	 0.534831	2.265	 1.8295	1.196	 0.3046119	 0.451857	 0.259106	-0.022466	   NA	  NA	   NA	  NA	      NA	 1.15797	   NA	 0.1622960	    NA	   NA	   NA	       NA	      NA	 3.1952	-1.41448	-3.59515	-0.65378	-0.5020479	-1.07857	-0.79293
YDR385W	EFT2	 3.882435	 3.656099	      NA	 3.7886621	 3.754559	 3.075076	 2.085803	 1.448439	 2.035389	 3.147103	 3.4663	       NA	        NA	 0.069903	 0.91457	 0.589078	 1.463235	 3.492132	 3.496371	 3.482153	 3.46688	 3.4617753	 3.44585	 3.457754	 5.748371	      NA	      NA	       NA	     NA	      NA	 1.728654	4.239	 4.0327	   NA	 3.1055823	 2.826904	 2.940544	 2.890700	   NA	6.10	   NA	6.22	 4.34271	 5.17378	11.26	 7.8605640	    NA	   NA	   NA	       NA	      NA	     NA	      NA	      NA	      NA	        NA	      NA	      NA
YDR386W	MUS81	       NA	-1.188701	-1.96693	-1.2454550	       NA	-0.939761	-0.522719	-0.504531	 0.101488	-1.892301	-1.2830	-0.218718	-0.3500927	-0.352538	-0.40557	-0.273070	-0.129371	 0.397628	 0.403133	 0.362757	 0.57987	 0.6207366	 0.57307	-1.163405	-1.177294	      NA	      NA	       NA	     NA	-0.45799	-1.201752	   NA	     NA	   NA	-0.7708255	-0.760478	-0.874183	-0.994739	   NA	  NA	   NA	  NA	-1.21953	      NA	   NA	        NA	    NA	   NA	   NA	       NA	      NA	     NA	-3.15665	 0.36826	      NA	        NA	      NA	-1.58747
YDR387C		-0.729259	-0.429957	-1.05490	-0.6650165	-0.654533	-1.242459	-1.331654	-0.106601	 0.811819	 0.502234	-0.8775	 0.062237	 0.1990425	 0.260901	 0.29904	-0.435500	-0.417009	-0.242840	-0.050432	-0.124905	-0.16963	-0.1943413	-0.22252	-0.194410	 0.417430	 0.61475	 0.75745	 0.503378	 0.1204	-0.18973	-0.422146	   NA	     NA	   NA	-0.6652464	-0.290277	-0.617308	-0.365005	   NA	  NA	   NA	  NA	      NA	      NA	   NA	        NA	    NA	   NA	   NA	       NA	      NA	     NA	      NA	      NA	      NA	        NA	      NA	      NA
