SystematicName,40 fL,45 fL,50 fL,55 fL,60 fL,65 fL,70 fL,75 fL,Gene
YOR312C,-0.551124088,0.099031075,0.071959704,0.145763841,0.397196539,-0.007090051,0.059654912,-0.444698598,RPL20B
YOR313C,-3.046699617,-3.762448725,-2.5161849,0.173286307,0.458767925,0.916774507,0.714703867,0.677586843,SPS4
YOR314W,-3.130126452,-4.820058512,-2.190426962,-0.121714212,-0.269529508,0.439995558,1.157221412,1.19895517,NA
YOR314W-A,NA,1.83250057,-0.103504576,0.167456746,0.290515142,NA,0.216036926,NA,NA
YOR315W,-3.60659553,-2.859434169,-2.956069952,0.010826344,0.199784598,1.037124228,0.826158593,0.73993392,SFG1
YOR316C,0.617502489,0.044697603,-0.018195098,-0.027710893,-0.262800284,-0.332503075,-0.042103314,-0.205880648,COT1
YOR316C-A,1.188314343,-1.58240226,0.035436397,-0.694047616,-0.570937074,-0.548276476,0.760854344,-0.529660798,NA
YOR317W,-0.267309712,-0.613196248,-0.360419116,-0.205611344,0.114572258,0.499657843,0.592283834,-0.209040026,FAA1
YOR318C,0.026897205,-0.549084269,-0.023200146,-0.038799008,-0.037679193,0.322941018,-0.070512017,0.217623242,NA
YOR319W,-0.129523761,-0.337258405,-0.214709737,-0.232145993,0.252594816,0.427949184,0.264160621,-0.2453163,HSH49
YOR320C,-0.35556050300000003,-0.365700731,-0.414075316,-0.060918836,0.383777738,0.307018885,0.350716443,-0.126435336,GNT1
YOR321W,-0.113856212,-0.843818418,-0.304997699,0.279964802,0.01307807,-0.172969305,0.609566825,0.101901731,PMT3
YOR322C,-0.306796348,-0.30267014800000003,0.128609639,0.018904734,-0.318055885,-0.228669567,0.025952599,0.678668307,LDB19
YOR323C,0.661037297,-0.223739883,-0.100894463,-0.063655063,-0.714171246,-0.256868019,-0.102935051,0.373566805,PRO2
YOR324C,0.427871911,-0.344104662,-0.065942702,-0.043222625,-0.582230493,-0.269376965,0.242179594,0.334297796,FRT1
YOR325W,NA,NA,NA,NA,1.368708448,-0.661879872,2.258685661,NA,NA
YOR326W,-1.031784127,-0.796850795,-0.210562897,0.148420892,0.20712175,0.195837673,0.708143401,0.041611628,MYO2
YOR327C,0.8454675,0.398729653,0.087390398,-0.220442835,-0.406006125,-0.180872983,-0.61117882,-0.572356116,SNC2
YOR328W,-0.031690999,-1.075058508,-0.29406829,-0.071675869,-0.262873669,0.275040259,0.558738333,0.337436796,PDR10
YOR329C,-0.097029601,-0.30097227,0.149119954,0.068136093,-0.331097728,-0.097592384,0.218582746,0.266602915,SCD5
YOR329W-A,0.795270907,-0.300093995,0.080368535,-0.164188632,-0.525743801,-0.454485118,0.156317388,-0.053091517,NA
YOR330C,-0.748395035,-0.636577605,-0.160402722,0.019575944,-0.055987857,0.1082257,0.415338374,0.56521896,MIP1
YOR331C,0.39952818,-0.183646071,0.119125282,0.370209269,-0.253475798,-1.091280682,-0.386774246,0.431651619,NA
YOR332W,-0.439211451,-0.152895704,-0.132940532,0.132723686,-0.15741616,0.182084645,0.153304707,0.276700512,VMA4
YOR333C,0.80706595,-0.430822808,-0.083567367,0.333306011,-0.325689259,-0.763436616,-0.027517781,-0.09422066,NA
YOR334W,-0.281453024,-0.169097531,0.054712308,-0.178781013,-0.23193746,-0.162220337,0.291937528,0.481624876,MRS2
YOR335C,0.301557092,0.11116881,-0.222100801,-0.244785852,-0.077752924,0.186246151,0.076783542,-0.240980153,ALA1
YOR335W-A,-1.375261851,-0.838572461,-0.819607183,-2.80177389,0.980294591,1.733606582,-0.136385589,-2.867032529,NA
YOR336W,-0.020098397,-0.305640202,-0.142384532,0.112116798,-0.199405675,0.009740098,0.50171472,-0.113505602,KRE5
YOR337W,-0.462950266,-0.690333757,-0.081800785,0.038051306,-0.25406558,-0.130212111,0.122381257,0.881607942,TEA1
YOR338W,-0.83391871,-0.266693825,0.726584355,0.029170621,0.677060079,-1.164607731,-0.768743552,0.37933267,NA
YOR339C,0.166848615,0.753938044,0.023287461,0.036860361,0.027513422,-0.710390205,-0.661193919,-0.17447213,UBC11
YOR340C,0.130481043,0.21940851,-0.05128206,-0.016586643,-0.115917325,-0.222779972,-0.457147845,0.355360392,RPA43
YOR341W,0.796479708,0.534878523,-0.081867118,-0.454654478,-0.454970547,-0.064400276,-0.62841649,-0.309271661,RPA190
YOR342C,-0.500539915,-0.266516267,0.149379086,0.3035674,-0.014788728,-0.373117965,-0.172870644,0.555383581,NA
YOR343C,0.357418678,-1.026107848,-0.439167698,-0.407888532,-0.044029756,0.221507157,0.417586109,0.339098495,NA
YOR343W-A,0.781796481,-0.038257715,NA,-1.369615223,-2.925313129,0.82506091,1.592948971,NA,NA
YOR343W-B,0.794957102,-0.799934516,-0.500498781,-0.638002305,-0.506990109,0.404987837,-0.079402075,0.450926583,NA
YOR344C,0.272841972,0.160229955,0.41098837,0.01021576,-0.600923163,-0.49706198,-0.398892237,0.276587325,TYE7
YOR345C,2.210435046,NA,-1.516100643,NA,NA,NA,1.595609745,NA,NA
YOR346W,-0.008829191,-0.066004556,-0.152809384,-0.547063743,-0.17011847,0.356506494,0.376314975,-2.90213e-4,REV1
YOR347C,0.040238696,-0.968741479,-0.028877215,-0.23760833,-0.352250896,0.140003897,0.415303018,0.499357264,PYK2
YOR348C,0.636701471,-0.628958405,0.345189718,-0.376473918,-0.314935508,-0.756640957,0.641611385,-0.318109756,PUT4
YOR349W,0.478584436,-0.38210361,-0.433291065,-0.081070739,-0.242886671,0.276387926,0.166789636,-0.03710188,CIN1
YOR350C,-0.258845258,-0.684387193,-0.29228117,-0.379426924,-0.025868086,0.632204169,0.484551012,0.036059663,MNE1
YOR351C,0.36681629,-0.908139142,-0.308677071,-0.232411177,-0.359008747,0.076162172,0.802354241,-0.087462841,MEK1
YOR352W,0.946798083,-0.356558513,-0.260359824,-0.205483496,-0.394684437,0.019294203,-0.176077228,-0.104648682,TFB6
YOR353C,0.329529143,-0.325751196,-0.095232099,-0.250437624,-0.136111734,0.093970078,0.12944343,0.134362645,SOG2
YOR354C,0.912722077,-0.119518623,-0.036786795,-0.182540135,-0.512508611,-0.239145593,-0.45079225,0.085488313,MSC6
YOR355W,-0.377256317,-0.498969673,0.239415043,-0.212549804,0.064002927,0.248996917,0.158879911,0.174790322,GDS1
YOR356W,-0.505161942,-0.560558809,0.193289919,-0.363914019,-0.074216784,0.06676543,0.298830246,0.55541128,CIR2
YOR357C,0.120521457,0.070344006,0.198246529,-0.119121989,0.091641797,0.119293477,-0.008472776,-0.623876124,SNX3
YOR358W,-0.318351432,-0.53993221,-0.010947509,0.260916748,-0.679993957,-0.471527705,0.257108009,0.831132663,HAP5
YOR359W,-0.124445081,0.316273357,-0.002799127,0.077212878,-0.254871677,-0.50714732,-0.3276594,0.532058762,VTS1
YOR360C,-0.690291702,0.016347699,0.104309871,0.053753378,0.478994815,-0.535958657,0.173353337,0.063205794,PDE2
YOR361C,-0.039025966,0.302870384,0.068824412,-0.15212126,-0.152980945,-0.00790264,-0.242423806,0.144114854,PRT1
YOR362C,0.962871126,0.487288357,-0.068071199,-0.098416488,-0.299857303,-0.537782081,-0.736033429,-0.600582726,PRE10
YOR363C,0.007131478,-0.643320104,-0.262748469,-0.074828613,-0.315152355,0.007131478,0.564321361,0.361139544,PIP2
YOR364W,-2.249645101,-0.914714341,0.107472423,0.699755331,0.047129517,0.29620127,0.4891005,-0.163230349,NA
YOR365C,0.87742046,-0.023446348,-0.487738962,-0.610288582,-0.132675418,0.17949371,0.055742103,-0.460356028,NA
YOR366W,0.112655377,0.323682006,0.060152594,-0.57672733,0.123120076,0.643463847,-0.960792534,-0.341415492,NA
YOR367W,-0.443669141,-0.463364289,-0.077326784,-0.087676678,-0.077326784,0.332267795,0.152800554,0.413666651,SCP1
YOR368W,-0.840301706,-0.79986137,-0.043510688,0.305016863,0.588147487,0.220550541,0.132772334,-0.157700142,RAD17
YOR369C,-0.07212203,-0.117379808,-0.228044964,0.074207858,0.134429809,0.276659225,-0.016005462,-0.116668066,RPS12
YOR370C,-0.479207824,-0.269525024,-0.170813446,-0.223407832,-0.028601634,0.278883365,0.249897508,0.406434702,MRS6
YOR371C,-0.01521125,-0.658276706,-0.273192428,-0.261469943,-0.207454631,0.125356948,0.720910416,0.150645852,GPB1
YOR372C,-2.100162704,-1.725876529,-0.56714803,0.311042934,0.460357656,0.358920984,0.485862399,0.575435622,NDD1
YOR373W,-1.132785178,-2.219907158,-0.539664154,0.451267966,0.265105756,0.089217589,0.59487797,0.583303277,NUD1
YOR374W,0.869819596,-0.316652091,0.099351391,-0.409439429,-0.321007035,-0.399682779,-0.010072994,-0.0089015,ALD4
YOR375C,-0.847764012,-1.392469331,-1.109195504,-1.004174844,-0.591102178,0.760100804,1.038913791,0.756348877,GDH1
YOR376W,-0.536165279,0.424185645,0.110469333,0.181552431,-0.44665896,-0.302025972,-0.036991775,0.304934846,NA
YOR376W-A,0.565209958,-0.226194447,-0.697078097,0.512949897,-0.948297118,-0.032641157,0.118408299,0.05702158,NA
YOR377W,0.656060339,-0.332634482,-0.131728223,-0.025973144,-0.473101081,-0.041140278,-0.140713507,0.183803594,ATF1
YOR378W,0.346973224,-0.98544724400000006,-0.632268215,-0.826091485,-0.657214573,0.392254104,1.125974038,-0.176588732,AMF1
YOR379C,NA,NA,NA,NA,0.153912683,-1.778973121,NA,2.721597193,NA
YOR380W,-0.25738256,-0.770224845,-0.152951923,-0.37961082,-0.052764841,0.454636677,0.401876844,0.325692831,RDR1
YOR381W,0.425874696,-0.729280846,-0.759654495,-0.15437201,-0.26766498,0.478872209,0.461860641,-0.05497086,FRE3
YOR381W-A,-2.190567336,-0.70669096,-1.212426769,0.037238582,0.331579057,-0.457947212,-0.11399281,1.48546926,NA
YOR382W,0.721590368,-0.36767697,0.168224712,-0.663531553,-0.500802053,0.028602471,0.63232303,-0.877871702,FIT2
YOR383C,-0.238654559,-0.757508453,0.1321311,-0.262262823,-0.331330396,-0.134529689,0.490222842,0.604854506,FIT3
YOR384W,-0.026404605,-1.118522807,0.135233786,-0.158711897,-0.556643919,-0.123817106,0.65135741,0.480463572,FRE5
YOR385W,0.599756952,0.07093753,0.03765367,-0.473207379,-0.304803127,0.535391,-0.539642007,-0.433416486,NA
YOR386W,0.702729983,-0.488104009,-0.462661293,0.008188512,-0.085792122,0.296124838,0.128109426,-0.588250964,PHR1
YOR387C,0.048199088,-1.054283869,-0.716511496,0.407559611,-0.641460791,0.023252731,0.728844937,0.304347109,NA
YOR388C,0.341281049,-1.905731339,0.111546653,-0.492868211,-1.131023651,0.676331271,0.935975088,-0.499411057,FDH1
YOR389W,-0.68573632,-0.289676496,-0.107346474,-0.066216598,-0.602909889,-0.190971629,1.118805416,-0.042929745,NA
YOR390W,0.500359675,-0.464924119,-0.386390717,-0.232478033,0.301203963,0.082563676,0.481636622,-0.843435742,FEX1
YOR391C,NA,0.241307197,0.105955344,-8.994706995,NA,-0.273607807,1.522962393,1.027660818,HSP33
YOR392W,-0.841879184,-1.144441954,0.913402121,-0.603873572,-0.0950224,-0.251020904,0.836857201,-0.175373813,NA
YOR393W,0.202120026,-0.923764414,-0.674943868,-0.435309894,-0.755726522,0.105636502,1.189426181,0.011140558,ERR1
YOR394C-A,0.493139445,-1.066828676,0.262787953,-0.646981043,-1.348707618,-0.311533345,0.822332725,0.389596283,NA
YOR394W,0.335998754,-1.222133479,-0.719206748,-0.963940337,-1.536830005,-0.288902492,1.604766273,-0.022707745,PAU21
YOR396C-A,NA,NA,NA,NA,NA,NA,NA,NA,NA
YOR396W,0.050407427,-1.34692807,-0.337186676,0.124185353,-0.499365645,-0.295089139,0.973435279,0.267701981,YRF1-8
YPL001W,0.179135036,0.148044813,0.176390802,-0.011271968,0.140672466,-0.024530772,-0.394944946,-0.337557109,HAT1
YPL002C,0.368645667,0.016167107,-0.137810105,-0.299926671,0.009874225,0.253422811,-0.003672307,-0.358376774,SNF8
YPL003W,1.254836567,-0.072516005,-0.107072144,-0.623294216,-0.417419589,-0.277935871,-0.373589772,-0.435239326,ULA1
YPL004C,0.681285872,-0.098116727,0.217543615,-0.201075451,-0.083554777,-0.235628248,-0.283024873,-0.29580914,LSP1
YPL005W,0.194094548,-0.075126002,0.16784278,-0.415100553,-0.195304724,0.010992135,0.146583055,0.064067284,AEP3
YPL006W,0.106461049,-0.599658578,-0.220909845,-0.086319005,0.206815309,0.22433459,0.447348782,-0.362806222,NCR1
YPL007C,-1.238927515,-1.207862441,-0.356649474,0.079047496,0.503947469,0.45598039,0.554000336,0.067848354,TFC8
YPL008W,-0.332457598,-0.401326573,-0.228977656,0.028332255,0.106006591,0.208060745,0.205305932,0.252504903,CHL1
YPL009C,-0.011483703,0.113601524,0.209619126,0.098817159,-0.245339682,-0.31828576,-0.144416084,0.199549422,RQC2
YPL010W,-0.657704656,-0.09133192,-0.37156972,0.058710359,0.510100624,0.0822052,0.495128771,-0.472425486,RET3
YPL011C,0.55157576,-0.183807311,-0.037038812,-0.323529681,-0.34689939,0.015688259,-0.234831879,0.302385931,TAF3
YPL012W,0.249203198,0.838837201,0.239580529,-0.217099893,-0.475204059,-0.481411692,-0.780660401,-0.052659335,RRP12
YPL013C,-0.425154395,-0.13447575,0.18131383,0.104474011,-0.124156674,-0.148294405,0.00536475,0.391371221,MRPS16
YPL014W,-0.88482505,-0.838038446,-0.168384854,-0.078952148,-0.201845256,1.232960611,-0.417473373,0.129347328,NA
YPL015C,0.3827189,-0.377769417,0.097403479,0.104831366,-0.408203137,-0.37260267,-0.148536705,0.436425796,HST2
YPL016W,-0.440511454,-0.514389768,-0.261580033,0.08678296,-0.227107816,0.276806239,0.574510737,0.152944326,SWI1
YPL017C,-0.065489506,-0.359850246,0.200983984,0.16719567,0.044946565,-0.136051004,-0.057477692,0.124570868,IRC15
YPL018W,0.340903341,-0.545567713,0.330318591,-0.038030184,-0.129166147,-0.249130149,-0.133262222,0.201035574,CTF19
YPL019C,1.09897612,0.397860609,-0.176548064,-0.35249558,-0.342219118,-0.264480114,-0.829262486,-0.539031203,VTC3
YPL020C,-0.860286995,-0.0598044,0.055867462,-0.04655659,-0.038130312,0.307932071,0.079036203,0.279618575,ULP1
YPL021W,0.260056706,-0.11964772,-0.599912842,-0.455866473,-0.324905795,-0.800825536,0.994635707,0.174083483,ECM23
YPL022W,0.358544215,-0.176583509,0.009577748,-0.142609822,-0.159310015,0.01090528,-0.052154871,0.074501865,RAD1
YPL023C,0.071131035,-0.531338184,-0.067110899,-0.234933744,0.001453388,0.046668978,0.348071675,0.197276971,MET12
YPL024W,-0.693029166,-0.081502933,0.321550943,-0.526501334,0.319833481,0.263305387,-0.073981462,0.129665012,RMI1
YPL025C,-0.962718984,-1.000686834,0.097565874,0.312973645,-0.161879099,-0.11501951,0.447962448,0.57876919,NA
YPL026C,-1.192502563,-0.881003902,0.516416139,-0.347272091,0.171264659,0.38238308,-0.075368028,0.510316298,SKS1
YPL027W,0.974651851,-1.3094191,-0.912660334,-0.843397672,-1.521469577,-0.248451083,1.287601818,-0.133739424,SMA1
YPL028W,0.798222936,-0.019139584,-0.39431758,0.206106106,-0.611699913,-0.607815172,-0.135611402,0.187644466,ERG10
YPL029W,-0.118693087,-0.411074826,-0.141022432,-0.19710598,-0.446171201,0.183403836,0.436419486,0.40593888,SUV3
YPL030W,-0.210605705,0.2045886,0.237145963,-0.122700161,-0.198114761,-0.219098647,-0.231773405,0.382903963,TRM44
YPL031C,-0.262122985,-0.598021723,0.058508694,0.322119429,-0.293783851,-0.193071248,0.175946705,0.478940259,PHO85
YPL032C,-0.741561874,-0.506173886,-0.072633801,0.317664067,-0.093686879,-0.033968691,0.275869947,0.460513368,SVL3
YPL033C,-0.433884932,-0.6742439,-0.360777384,-0.932225078,0.682690645,0.490986353,0.822288717,-0.858476738,SRL4
YPL034W,0.937207056,0.001669499,-0.333942123,-0.301753348,-0.274192813,0.225916086,-0.269831579,-0.613643624,NA
YPL035C,0.865199121,0.13620299,0.075246547,-0.249558393,-0.481053021,-0.139710904,-0.661551234,-0.107256962,NA
YPL036W,-0.684892299,-1.582206635,0.04970628,0.850956701,-0.458282702,-0.563061586,0.848916113,-9.19793e-4,PMA2
YPL037C,0.662970872,0.468967652,-0.116756983,-0.072515339,-0.10854716,-0.442094202,-0.31803132,-0.527920247,EGD1
YPL038W,-0.361777733,0.002455221,0.108239156,-0.020538656,0.144627538,0.15321857,0.038568811,-0.133324553,MET31
YPL038W-A,-1.663435761,-0.550839051,0.007809096,0.348308347,-0.346395401,0.51172065,-0.06820877,0.638841246,NA
YPL039W,-0.317066093,-0.204605984,-0.019078311,0.352133526,-0.071387184,-0.128740355,0.210025751,0.060950616,NA
YPL040C,-0.281652463,-0.796225635,-0.40039874,-0.256930033,-0.515070388,0.438112391,0.633053786,0.487021991,ISM1
YPL041C,0.147796091,-0.310876237,-0.281791744,0.172118647,0.259685612,-0.058706719,-0.017747402,-0.01220535,NA
YPL042C,0.066862768,-0.165904938,0.094404039,-0.049171564,-0.001295797,-0.158384356,-0.121358499,0.27813595,SSN3
YPL043W,0.20711996,0.810603885,0.236240119,-0.213242219,-0.368185969,-0.400451779,-0.882424745,-0.034565441,NOP4
YPL044C,1.776563214,0.138788522,-0.018434502,-0.190572152,-1.842030065,-1.495273833,-1.179351614,-0.904614602,NA
YPL045W,-0.203268855,-0.23632572,-0.098782198,-0.104392686,0.180360763,0.231839019,0.159444555,-0.00847531,VPS16
YPL046C,0.826839426,-0.691183779,0.111562277,-0.072707692,0.043915786,-0.167105956,-0.25083427,-0.297494628,ELC1
YPL047W,0.155444272,-0.194562727,-0.16155602,0.11011608,-0.124644843,-0.077163833,-0.236264478,0.405919054,SGF11
YPL048W,-0.895767826,-0.838251599,-0.1245942,0.001672792,0.10881424,0.473814901,0.438758595,0.216907673,CAM1
YPL049C,-0.698345802,-0.738141994,0.15994386,0.114017631,-0.356584184,-0.234725842,0.065770465,0.931476791,DIG1
YPL050C,0.28237188,0.081707341,-0.042454328,0.128229876,-0.165783185,-0.202340647,-0.124809476,-0.023452907,MNN9
YPL051W,-0.011510424,-0.166094918,0.149786969,0.12198301,0.010218111,-0.035380246,-0.192614705,0.08564055,ARL3
YPL052W,0.151982479,0.168462168,-0.159654473,-0.311350577,0.20349542,0.32432424,-0.027155701,-0.558510904,OAZ1
YPL053C,0.74789841,0.512730232,-0.113251965,-0.211207418,-0.084376476,-0.264001756,-0.323413506,-0.914716206,KTR6
YPL054W,-0.503115169,-0.279528464,-0.122996086,-0.245317412,-0.15002376,0.313964263,0.291639716,0.422517385,LEE1
YPL055C,0.014685477,-0.665626445,0.01045141,-0.099652326,-0.180769065,-0.314035596,0.102250719,0.73010295,LGE1
YPL056C,-0.851275701,-0.633857003,-0.116840041,0.281259589,0.582596205,-0.283334889,-0.029161238,0.448449137,LCL1
YPL057C,-0.080495403,-0.742664641,-0.078904292,0.228640239,-0.129429402,-0.187492249,0.120461512,0.544702839,SUR1
YPL058C,-2.388813575,-1.260176782,0.190484627,0.756531677,-0.261728902,0.466826269,0.357842891,0.088595784,PDR12
YPL059W,-0.19247928,-0.221654254,-0.163988413,-0.068777909,0.062945938,0.23877799,0.143600752,0.127065795,GRX5
YPL060C-A,-0.545757702,-0.764736928,-0.026903808,-0.186297551,0.321576915,0.783606982,0.542801162,-1.190662743,NA
YPL060W,-0.376149831,-0.20699062,0.046088067,0.041182605,0.203443579,0.213507916,0.242218139,-0.307589697,MFM1
YPL061W,1.540500048,0.556791235,0.145499726,-1.106485495,-1.402859846,-0.929607733,-0.653673459,-0.969520551,ALD6
YPL062W,-0.230385212,-0.097747444,-0.525841096,-0.251918374,0.127427418,-0.663344619,0.62943713,0.493699091,NA
YPL063W,0.279064419,-0.062203802,-0.030471056,-0.341103572,-0.366929122,0.078193595,0.00205074,0.295964458,TIM50
YPL064C,0.782792033,0.112800913,0.10330632,-0.298958814,-0.370848648,-0.300818828,-0.600333557,0.092783147,CWC27
YPL065W,-1.339611881,-0.373280977,-0.018942134,0.028160519,0.493594387,0.138752518,0.41575692,-0.024323448,VPS28
YPL066W,-0.494165896,-1.031024675,-0.599178888,-0.18925651,-0.133515316,0.654697489,0.370170899,0.570539793,RGL1
YPL067C,-1.054526942,-1.210096651,-0.118997349,0.168781185,-0.173660053,0.266118187,0.250632939,0.817608661,NA
YPL068C,-0.298481171,-0.027854305,0.29207047,0.12597548,-0.236315207,-0.347608029,-0.226792433,0.48650125,NA
YPL069C,0.471189877,0.211526256,0.126139897,-0.296209203,-0.266596196,-0.079383898,-0.31669895,-0.044790117,BTS1
YPL070W,0.598774513,0.204685739,-0.079495675,-0.141783286,-0.162517841,-0.059018805,-0.324154994,-0.271946516,MUK1
YPL071C,0.436725799,0.565563892,0.007453037,-0.113870067,-0.346007883,-0.096144116,-0.558329858,-0.258694586,NA
YPL072W,-0.741559686,-0.875430741,-0.255817998,-0.287649295,-0.011665058,0.410994369,0.607229321,0.438493814,UBP16
YPL073C,1.838112318,-0.576925182,-0.35453276,NA,NA,NA,1.571466658,NA,NA
YPL074W,0.417233174,0.012988103,-0.13780569,-0.226931581,-0.058722032,0.32814963,-0.179501437,-0.333302885,YTA6
YPL075W,-0.632861211,-0.968479878,-0.38103354,-0.035475699,-0.029412126,0.484382871,0.607616407,0.26052663,GCR1
YPL076W,-0.164359796,-0.923746685,-0.212999203,0.265062426,0.165598412,0.259634597,0.317472515,-0.072247165,GPI2
YPL077C,-0.361962121,-0.174040691,0.090317896,-0.158230176,-0.02084578,-0.119445715,0.434138597,0.160286981,NA
YPL078C,0.085063247,-0.27704752,0.104744065,-0.404464144,-0.178681519,0.223686019,0.216993727,0.09711818,ATP4
YPL079W,0.106421575,-8.78392e-4,-0.17718295,0.195673671,0.060398151,0.018311104,0.201259544,-0.537133976,RPL21B
YPL080C,-2.106168749,-0.349810186,0.286559991,0.580516286,-0.012519515,0.156865656,-0.772196619,0.656441056,NA
YPL081W,0.25985243,-0.161232163,0.358304592,0.237868971,0.05703905,-0.371632681,-0.327793248,-0.256313122,RPS9A
YPL082C,0.247517901,-0.681499846,-0.226158404,-0.125106498,-0.055525629,0.181807606,0.036117288,0.373594907,MOT1
YPL083C,-0.328454029,-0.558601914,-0.07385372,-0.090659968,0.115491528,0.24650708,0.106303819,0.366608941,SEN54
YPL084W,0.282800286,-0.32325182,-0.039399733,0.091785679,-0.334886521,-0.053748228,0.092406327,0.167368384,BRO1
YPL085W,-0.459582363,-0.738624645,-0.310068821,-0.043301696,-0.237189941,0.230873267,0.580483719,0.463796356,SEC16
YPL086C,1.155595614,0.346840859,-0.27757648,-0.359345383,-0.532472817,-0.332407955,-0.67648312,-0.349780519,ELP3
YPL087W,0.07439807,-0.152471461,-0.092357952,-0.193457125,0.064652005,0.567512289,0.012556072,-0.518009521,YDC1
YPL088W,-0.304686474,-0.279587098,-0.04799574,0.034375853,-0.145349809,0.569472763,0.20070375,-0.255387403,NA
YPL089C,-0.755373808,-0.603558333,0.085797552,-0.204368565,0.141937965,0.399253391,0.146965366,0.368305877,RLM1
